instrument1,instrument2,period,frequency,correlation_method,repeat,correlation_value,execution_time_seconds,correlation_time_seconds,len1_raw,len2_raw,len1_resampled,len2_resampled,len_corr_matrix,weighted_correlation
EQTL3,SUZB3,1Year,1D,kendall,5,-0.49873884250550365,7.666435241699219,0.5750296115875244,2934890,2157162,261,222,216,
LREN3,SUZB3,1Year,1H,pearson,10,-0.45311878891367435,7.231104612350464,0.0009560585021972656,3132116,2157162,2555,2170,1509,
CMIG4,TIMS3,1Year,1H,spearman,9,-0.0809506366603208,7.566389560699463,0.5803797245025635,3095210,2024239,2555,2555,1738,
ASAI3,SMFT3,1Year,1H,spearman,10,0.767459388952833,7.115224123001099,0.5620250701904297,3149833,1640080,2555,2555,1738,
HAPV3,MRVE3,1Year,1T,pearson,1,0.792070499640568,7.869959831237793,0.002726316452026367,3754418,1758559,130197,153297,88856,
ABEV3,RAIZ4,1Year,1H,spearman,5,0.1963478657637067,10.147636890411377,0.560823917388916,4486771,2328423,2555,2555,1738,
BRAV3,VALE3,1Year,1S,pearson,8,-0.5575813310139154,16.17872714996338,0.04596757888793945,2211028,4355401,9197761,7811393,2553029,
MULT3,VIVT3,1Year,1T,kendall,6,-0.22902621283399208,6.015856027603149,0.5805203914642334,1704767,2100935,153297,153297,102575,
ASAI3,VIVA3,1Year,1ms,pearson,10,0.6438389473082955,8.420782804489136,0.11305618286132812,3149833,1574493,3149833,1574493,4710113,
RDOR3,SMFT3,1Year,1D,spearman,10,0.9384579269573171,5.982316017150879,0.551102876663208,2306821,1640080,261,261,249,
CSNA3,ENGI11,1Year,1S,pearson,6,-0.33323707037394856,12.257313251495361,0.03003072738647461,1753841,1490072,9197573,9197810,1708562,
EQTL3,SBSP3,1Year,1S,pearson,5,0.9234594961016276,14.691957235336304,0.03886771202087402,2934890,2043096,9197573,9197778,2202525,
CPLE6,PETR4,1Year,1D,kendall,4,-0.47090583409346626,12.549553871154785,0.5633511543273926,3024581,5783697,261,222,216,
CSAN3,CSNA3,1Year,1H,pearson,7,0.43524315665666985,6.269157409667969,0.0008580684661865234,2531894,1753841,2170,2555,1509,
EQTL3,PETR4,1Year,1H,pearson,6,-0.8492944325816969,11.967457294464111,0.0012738704681396484,2934890,5783697,2555,2170,1509,
TIMS3,VBBR3,1Year,1T,pearson,6,0.8103259188651373,6.492209196090698,0.002088785171508789,2024239,2642833,153297,153293,102064,
BPAC11,CSNA3,1Year,1T,pearson,3,-0.4451988232170003,6.440807819366455,0.002686738967895508,2880579,1753841,153293,153293,102517,
COGN3,ITSA4,1Year,1H,kendall,5,0.7864528999693774,9.206428050994873,0.5575873851776123,2640596,3800661,2170,2170,1509,
CYRE3,PRIO3,1Year,1S,spearman,7,-0.27875261149035524,14.485342502593994,0.9391248226165771,1990807,2583061,9197784,7811768,2036297,
SUZB3,UGPA3,1Year,1T,kendall,8,-0.4424097771238941,6.112207889556885,0.5798165798187256,2157162,1794061,130197,130192,88938,
ITUB4,MRVE3,1Year,1S,pearson,8,0.782553191955229,15.845261335372925,0.04704141616821289,4553920,1758559,7811389,9197788,2613291,
B3SA3,BBDC3,1Year,1D,pearson,1,0.72262368873556,8.800288915634155,0.001575469970703125,4557170,1739149,222,261,216,
ALOS3,BRAV3,1Year,1T,spearman,3,-0.5572705300189668,5.770577669143677,0.5752830505371094,1494794,2211028,153297,153297,102484,
ITSA4,VBBR3,1Year,1T,pearson,9,0.8464717211482529,8.869543313980103,0.0024106502532958984,3800661,2642833,130197,153293,88956,
ALOS3,EQTL3,1Year,1H,pearson,9,0.8570714590312521,5.963849067687988,0.0009336471557617188,1494794,2934890,2555,2555,1738,
BBDC4,CYRE3,1Year,1T,pearson,8,0.8697194101810938,9.185315370559692,0.00263214111328125,4490500,1990807,130190,153297,88934,
BRAV3,RENT3,1Year,1ms,pearson,10,-0.4295946049568346,9.484437942504883,0.11466765403747559,2211028,3085387,2211028,3085387,5276340,
ENEV3,UGPA3,1Year,1S,spearman,7,0.724832435932197,12.696376323699951,0.8700656890869141,2096459,1794061,7811387,7811515,1816651,
BEEF3,PRIO3,1Year,1D,kendall,5,-0.390172840476056,6.798577308654785,0.556330680847168,1994111,2583061,261,222,216,
COGN3,SBSP3,1Year,1H,spearman,6,0.9439440566939887,6.988003253936768,0.559220552444458,2640596,2043096,2170,2555,1509,
HAPV3,HYPE3,1Year,1H,pearson,8,0.6569949972020492,7.108793258666992,0.0009326934814453125,3754418,1465959,2170,2555,1509,
RAIZ4,VIVA3,1Year,1ms,pearson,10,-0.6059441874746386,6.869170427322388,0.08426785469055176,2328423,1574493,2328423,1574493,3879782,
EQTL3,VIVA3,1Year,1ms,kendall,10,0.5433667035665649,9.501037836074829,1.5948810577392578,2934890,1574493,2934890,1574493,4496844,
POMO4,WEGE3,1Year,1T,spearman,7,-0.5988835938047335,7.684413433074951,0.5743660926818848,2603793,2589087,153297,130190,88915,
BPAC11,CSAN3,1Year,1T,spearman,8,-0.5247403961212564,8.035818576812744,0.5896143913269043,2880579,2531894,153293,130190,88907,
MRVE3,VALE3,1Year,1T,spearman,8,0.418474373956664,9.261081457138062,0.5989806652069092,1758559,4355401,153297,130190,88875,
CXSE3,CYRE3,1Year,1ms,kendall,5,-0.07100624822045828,7.784204006195068,1.3063991069793701,1692802,1990807,1692802,1990807,3652095,
BEEF3,RAIL3,1Year,1T,spearman,8,-0.2911103356693849,7.4472150802612305,0.5763082504272461,1994111,3015133,153297,153293,102588,
CXSE3,VIVT3,1Year,1D,pearson,1,0.13827549411812234,5.32790994644165,0.0014050006866455078,1692802,2100935,261,261,249,
CYRE3,TOTS3,1Year,1ms,pearson,9,0.8990653262901576,6.549820899963379,0.08059239387512207,1990807,1702042,1990807,1702042,3677440,
ELET3,RENT3,1Year,1D,kendall,2,0.31250405281578236,8.963387489318848,0.5645322799682617,3059464,3085387,261,261,249,
GGBR4,ITSA4,1Year,1S,kendall,6,-0.027232456016619742,17.137243509292603,1.0505056381225586,2814658,3800661,9197570,7811781,2618079,
B3SA3,RDOR3,1Year,1T,spearman,1,0.6073052038263236,10.287728309631348,0.5934247970581055,4557170,2306821,130190,153293,88849,
BPAC11,SUZB3,1Year,1ms,kendall,1,-0.5473159372777915,10.38981819152832,1.6712749004364014,2880579,2157162,2880579,2157162,4612668,
BPAC11,CXSE3,1Year,1T,pearson,9,-0.22113535678122662,6.492070198059082,0.0018684864044189453,2880579,1692802,153293,153297,102633,
MGLU3,MRVE3,1Year,1H,spearman,7,0.0812371640186653,6.199218988418579,0.580059289932251,2337273,1758559,2555,2555,1738,
CMIG4,TIMS3,1Year,1D,kendall,9,-0.008679426877514848,7.643143177032471,0.5614950656890869,3095210,2024239,261,261,249,
EQTL3,HYPE3,1Year,1D,spearman,4,0.7829161577678754,6.620380878448486,0.5635483264923096,2934890,1465959,261,261,249,
BBSE3,CMIG4,1Year,1S,spearman,8,-0.2446032412848451,15.798619508743286,1.0246295928955078,2027918,3095210,9197816,9197779,2606139,
EQTL3,RAIZ4,1Year,1ms,spearman,10,-0.6246119896683116,10.94744348526001,1.607170581817627,2934890,2328423,2934890,2328423,5231708,
BBDC4,RDOR3,1Year,1ms,pearson,6,0.9503985476059398,12.364471912384033,0.15016603469848633,4490500,2306821,4490500,2306821,6370418,
CXSE3,TIMS3,1Year,1D,kendall,6,-0.11469034195189397,5.690147399902344,0.5593137741088867,1692802,2024239,261,261,249,
ASAI3,BBSE3,1Year,1S,pearson,5,-0.2562576940518039,14.857300043106079,0.046053171157836914,3149833,2027918,9197785,9197816,2570768,
ENGI11,VIVA3,1Year,1T,pearson,6,0.8865736435820629,4.341849088668823,0.00241851806640625,1490072,1574493,153297,153293,102503,
CMIN3,SUZB3,1Year,1H,spearman,1,-0.2381302433379114,5.425405740737915,0.5549769401550293,1433386,2157162,2555,2170,1509,
ASAI3,RAIL3,1Year,1D,kendall,4,-0.15541822833456082,8.919075012207031,0.5838451385498047,3149833,3015133,261,261,249,
MGLU3,PETR3,1Year,1T,kendall,2,-0.16691059447665485,7.33636474609375,0.5780835151672363,2337273,2313747,153293,130190,88762,
BBSE3,SMFT3,1Year,1S,kendall,5,-0.2722601586595162,13.600074529647827,0.9496152400970459,2027918,1640080,9197816,9197937,1957018,
CYRE3,RADL3,1Year,1S,kendall,1,-0.32701639439145574,15.099816083908081,1.0178108215332031,1990807,2764740,9197784,9197565,2357154,
CMIN3,VIVA3,1Year,1ms,pearson,10,-0.21674491027468495,5.1678948402404785,0.05325770378112793,1433386,1574493,1433386,1574493,2997072,
BBAS3,USIM5,1Year,1D,spearman,6,0.8335481852600308,9.571213960647583,0.5630254745483398,4920259,1588823,222,222,216,
COGN3,ITSA4,1Year,1D,pearson,7,0.9591995828222676,8.708956718444824,0.0015292167663574219,2640596,3800661,222,222,216,
BBDC4,USIM5,1Year,1H,kendall,1,-0.3090787341637247,9.426619529724121,0.5729556083679199,4490500,1588823,2170,2170,1509,
ENEV3,POMO4,1Year,1H,kendall,1,0.32261739224505015,6.990367650985718,0.5596351623535156,2096459,2603793,2170,2555,1509,
PETR3,PETR4,1Year,1T,spearman,2,0.9897080727467228,11.684730529785156,0.5839345455169678,2313747,5783697,130190,130197,88885,
BBSE3,CYRE3,1Year,1T,kendall,2,-0.29617910558425226,6.164908409118652,0.5838413238525391,2027918,1990807,153297,153297,102593,
RADL3,SBSP3,1Year,1ms,pearson,5,-0.5301117051121288,8.636402606964111,0.11442303657531738,2764740,2043096,2764740,2043096,4766476,
LREN3,VBBR3,1Year,1S,spearman,5,0.6152411120229814,16.636348485946655,1.0472564697265625,3132116,2642833,9197573,9197570,2706412,
ENEV3,ITUB4,1Year,1ms,spearman,6,0.9336590822364241,13.821532249450684,1.8623912334442139,2096459,4553920,2096459,4553920,6567439,
KLBN11,LREN3,1Year,1T,pearson,8,-0.3988400737140646,6.77335524559021,0.002613067626953125,1706371,3132116,153297,153293,102570,
CMIN3,ITUB4,1Year,1ms,kendall,3,-0.0699383993383274,12.19550371170044,1.837806224822998,1433386,4553920,1433386,4553920,5722139,
ENGI11,UGPA3,1Year,1H,spearman,7,0.745470842832452,5.116024971008301,0.5580971240997314,1490072,1794061,2555,2170,1509,
MGLU3,PETR3,1Year,1D,kendall,5,-0.16283582793756654,6.962908029556274,0.560063362121582,2337273,2313747,261,222,216,
CSNA3,TIMS3,1Year,1S,pearson,8,-0.4753506065302318,12.91191554069519,0.03574800491333008,1753841,2024239,9197573,9197767,2003943,
ENEV3,MULT3,1Year,1T,pearson,1,0.8938820724143038,5.329183101654053,0.002279996871948242,2096459,1704767,130190,153297,88953,
BEEF3,PETR4,1Year,1ms,spearman,10,-0.4800550293080748,16.10390043258667,2.0580079555511475,1994111,5783697,1994111,5783697,7587894,
PETR4,WEGE3,1Year,1S,spearman,7,0.6107432786168199,19.270824193954468,1.08304762840271,5783697,2589087,7811787,7811390,2968164,
BBDC4,MULT3,1Year,1H,spearman,3,0.9635568894335126,9.320254802703857,0.5635838508605957,4490500,1704767,2170,2555,1509,
BEEF3,HAPV3,1Year,1S,spearman,8,0.20064801185462006,15.73495078086853,1.0014073848724365,1994111,3754418,9197788,7811762,2595884,
B3SA3,POMO4,1Year,1T,pearson,9,0.08140208289783417,10.066152572631836,0.0018129348754882812,4557170,2603793,130190,153297,88886,
COGN3,WEGE3,1Year,1T,spearman,10,-0.7464025356691997,7.769481658935547,0.605125904083252,2640596,2589087,130197,130190,88901,
ALOS3,CMIG4,1Year,1H,pearson,8,0.09677310287233268,6.311148405075073,0.0009210109710693359,1494794,3095210,2555,2555,1738,
BBAS3,VIVT3,1Year,1S,pearson,2,0.5590226018285616,16.994653701782227,0.04934549331665039,4920259,2100935,7811769,9197775,2798041,
ALOS3,GGBR4,1Year,1H,spearman,8,-0.11953696321501406,6.446568012237549,0.5644774436950684,1494794,2814658,2555,2555,1738,
RADL3,USIM5,1Year,1H,spearman,6,0.5045749620786234,6.528901100158691,0.5582504272460938,2764740,1588823,2555,2170,1509,
ABEV3,TOTS3,1Year,1D,pearson,9,0.2304151526366988,8.696987867355347,0.00099945068359375,4486771,1702042,261,261,249,
BBDC4,VALE3,1Year,1H,kendall,5,0.3136290733124431,13.829376697540283,0.5874021053314209,4490500,4355401,2170,2170,1509,
ENGI11,TIMS3,1Year,1D,pearson,9,0.9585132709722449,4.8427510261535645,0.0014581680297851562,1490072,2024239,261,261,249,
CMIN3,ENEV3,1Year,1S,pearson,8,0.15446456902981268,11.957566738128662,0.029870033264160156,1433386,2096459,9197565,7811387,1681337,
BBSE3,RAIL3,1Year,1S,pearson,2,0.5579167087532626,14.579973697662354,0.045020103454589844,2027918,3015133,9197816,9197569,2468636,
MULT3,SBSP3,1Year,1H,kendall,5,0.7735881671553972,5.6971518993377686,0.5502748489379883,1704767,2043096,2555,2555,1738,
RDOR3,RENT3,1Year,1H,spearman,4,0.5493090606012685,7.869749307632446,0.5721302032470703,2306821,3085387,2555,2555,1738,
B3SA3,CPLE6,1Year,1S,kendall,3,0.5493822906149407,18.75121760368347,1.1054506301879883,4557170,3024581,7811393,9197789,2961430,
PETR3,TIMS3,1Year,1D,pearson,10,-0.7840181266999463,5.907996654510498,0.0014705657958984375,2313747,2024239,222,261,216,
BEEF3,USIM5,1Year,1ms,kendall,10,0.07236980864303616,7.242191553115845,1.1712467670440674,1994111,1588823,1994111,1588823,3387209,
HYPE3,POMO4,1Year,1D,spearman,4,0.1121901006380029,6.1172034740448,0.5609161853790283,1465959,2603793,261,261,249,
PRIO3,TOTS3,1Year,1T,kendall,6,-0.08866143656776473,6.506399393081665,0.5779898166656494,2583061,1702042,130197,153293,88961,
ALOS3,CMIG4,1Year,1ms,pearson,4,0.07224576391171796,8.13552451133728,0.10953879356384277,1494794,3095210,1494794,3095210,4557440,
BBDC3,VAMO3,1Year,1ms,pearson,1,-0.5688117280798624,6.49507212638855,0.08025789260864258,1739149,1938079,1739149,1938079,3656115,
ITUB4,MGLU3,1Year,1D,kendall,9,0.17050184489558365,10.322129487991333,0.5572960376739502,4553920,2337273,222,261,216,
COGN3,RDOR3,1Year,1D,spearman,4,0.947305479782536,7.3418378829956055,0.5740244388580322,2640596,2306821,222,261,216,
KLBN11,SBSP3,1Year,1ms,pearson,8,-0.8258795842861448,6.699651002883911,0.0812532901763916,1706371,2043096,1706371,2043096,3725466,
BBSE3,CMIN3,1Year,1T,kendall,3,0.2408055821603958,5.429186820983887,0.5693559646606445,2027918,1433386,153297,153293,102549,
ITSA4,VBBR3,1Year,1H,spearman,7,0.8569856079553233,9.565711498260498,0.5866234302520752,3800661,2642833,2170,2555,1509,
BRAV3,ITUB4,1Year,1S,kendall,6,-0.29663275179593707,17.981680154800415,1.1120169162750244,2211028,4553920,9197761,7811389,2710716,
ALOS3,B3SA3,1Year,1T,kendall,5,0.4758757196479367,8.931913137435913,0.5774734020233154,1494794,4557170,153297,130190,88944,
B3SA3,BPAC11,1Year,1ms,pearson,9,0.6932291910622571,13.61969518661499,0.16387128829956055,4557170,2880579,4557170,2880579,6948312,
CXSE3,RAIZ4,1Year,1T,kendall,8,0.1353990689583405,6.176498174667358,0.5716202259063721,1692802,2328423,153297,153297,102640,
BRAV3,CPLE6,1Year,1T,kendall,3,-0.3631873106362012,7.963346719741821,0.5753953456878662,2211028,3024581,153297,153297,102542,
ENEV3,ITUB4,1Year,1T,spearman,3,0.9342168311227729,9.617375373840332,0.5685155391693115,2096459,4553920,130190,130190,88898,
ENGI11,PRIO3,1Year,1T,spearman,7,-0.25895048905329565,6.257492780685425,0.5742363929748535,1490072,2583061,153297,130197,88917,
ELET3,SBSP3,1Year,1S,spearman,4,0.9178788801539828,15.767644166946411,0.9589533805847168,3059464,2043096,9197768,9197778,2155084,
ELET3,RAIZ4,1Year,1T,spearman,6,-0.7454338428737888,8.319852113723755,0.5742568969726562,3059464,2328423,153297,153297,102581,
ENEV3,VALE3,1Year,1D,spearman,10,0.49920885725373787,9.382081985473633,0.5698347091674805,2096459,4355401,222,222,216,
CPLE6,GGBR4,1Year,1D,pearson,6,-0.3450133941117494,8.40884280204773,0.0016109943389892578,3024581,2814658,261,261,249,
RAIZ4,USIM5,1Year,1S,spearman,4,0.5071395599213929,13.32798957824707,0.9248483180999756,2328423,1588823,9197779,7811775,1988472,
ALOS3,CXSE3,1Year,1ms,spearman,1,-0.2796268483271352,6.642415523529053,1.1172475814819336,1494794,1692802,1494794,1692802,3146158,
CSAN3,ITSA4,1Year,1D,spearman,7,-0.3347403508218812,9.321495771408081,0.5635833740234375,2531894,3800661,222,222,216,
COGN3,RADL3,1Year,1D,spearman,7,-0.3836654862753942,7.874022006988525,0.5552394390106201,2640596,2764740,222,261,216,
HYPE3,LREN3,1Year,1ms,kendall,9,0.6277263716014773,9.497702360153198,1.5182666778564453,1465959,3132116,1465959,3132116,4568887,
ENGI11,EQTL3,1Year,1D,pearson,4,0.9416612885696231,6.023217678070068,0.0014989376068115234,1490072,2934890,261,261,249,
CMIG4,EQTL3,1Year,1D,kendall,6,-0.0424896878101009,8.743975162506104,0.5652096271514893,3095210,2934890,261,261,249,
CPLE6,MGLU3,1Year,1D,kendall,3,0.2732201583167289,8.136903762817383,0.5787768363952637,3024581,2337273,261,261,249,
CPLE6,KLBN11,1Year,1H,spearman,6,-0.7964055222853945,7.084572792053223,0.5815327167510986,3024581,1706371,2555,2555,1738,
BBSE3,SUZB3,1Year,1D,spearman,5,0.47140962078856324,6.320009231567383,0.5649161338806152,2027918,2157162,261,222,216,
MRVE3,USIM5,1Year,1T,kendall,2,-0.36340460933032026,5.417254209518433,0.5720696449279785,1758559,1588823,153297,130197,88926,
BBSE3,RAIZ4,1Year,1D,pearson,8,0.4632549366100755,5.9380810260772705,0.0015034675598144531,2027918,2328423,261,261,249,
BBSE3,SMFT3,1Year,1D,kendall,6,-0.28866982840960065,5.645618438720703,0.556041955947876,2027918,1640080,261,261,249,
ENEV3,HYPE3,1Year,1H,pearson,2,0.5343129826021514,4.864861488342285,0.0015060901641845703,2096459,1465959,2170,2555,1509,
COGN3,ENEV3,1Year,1S,pearson,9,0.9000785039658201,13.015116691589355,0.04099917411804199,2640596,2096459,7811757,7811387,2341320,
PETR4,TIMS3,1Year,1ms,kendall,4,-0.48595659290203846,16.56243872642517,2.195772171020508,5783697,2024239,5783697,2024239,7477976,
ABEV3,MGLU3,1Year,1S,spearman,7,0.6274491076688474,18.31602168083191,1.131077527999878,4486771,2337273,9197770,9197569,3167619,
BBDC3,ELET3,1Year,1S,spearman,6,0.8030567327175344,15.190797090530396,0.9312622547149658,1739149,3059464,9197783,9197768,2134566,
ENGI11,VBBR3,1Year,1T,spearman,7,0.8059194912134887,6.2933290004730225,0.5774264335632324,1490072,2642833,153297,153293,102437,
ASAI3,CMIN3,1Year,1D,pearson,8,-0.1803340176600574,6.285592794418335,0.0015387535095214844,3149833,1433386,261,261,249,
CSAN3,RADL3,1Year,1H,kendall,2,0.13436734264708255,7.754384279251099,0.5698060989379883,2531894,2764740,2170,2555,1509,
BBAS3,KLBN11,1Year,1D,kendall,9,0.37774385859340837,10.377224922180176,0.5762395858764648,4920259,1706371,222,261,216,
ASAI3,CSNA3,1Year,1S,pearson,4,-0.47911557023331797,14.509455919265747,0.04419517517089844,3149833,1753841,9197785,9197573,2460323,
TOTS3,VBBR3,1Year,1T,kendall,7,0.5142855015869469,6.605438709259033,0.5795612335205078,1702042,2642833,153293,153293,102511,
CPLE6,ITSA4,1Year,1ms,spearman,7,0.9372257989418569,13.734752416610718,1.778242826461792,3024581,3800661,3024581,3800661,6295985,
ENEV3,GGBR4,1Year,1T,kendall,5,0.0380528285223802,7.308393955230713,0.5789313316345215,2096459,2814658,130190,153293,88903,
CSAN3,CSNA3,1Year,1S,pearson,2,0.4113702174763322,12.851924180984497,0.036867618560791016,2531894,1753841,7811390,9197573,2064832,
CMIG4,LREN3,1Year,1S,kendall,3,-0.0541846837298695,17.433205604553223,1.1318855285644531,3095210,3132116,9197779,9197573,3000341,
MGLU3,RADL3,1Year,1H,pearson,1,-0.06008056926867693,6.909935235977173,0.0009570121765136719,2337273,2764740,2555,2555,1738,
CSNA3,KLBN11,1Year,1H,pearson,7,0.5134980093638,4.757801532745361,0.0009167194366455078,1753841,1706371,2555,2555,1738,
MRVE3,VIVT3,1Year,1S,pearson,1,-0.4420667164961683,12.855848550796509,0.03557085990905762,1758559,2100935,9197788,9197775,1965429,
ASAI3,RADL3,1Year,1H,pearson,10,-0.7843287627045572,8.014861583709717,0.0015702247619628906,3149833,2764740,2555,2555,1738,
B3SA3,RDOR3,1Year,1H,pearson,8,0.6198228984117368,9.58143401145935,0.0016632080078125,4557170,2306821,2170,2555,1509,
CSNA3,TIMS3,1Year,1T,pearson,5,-0.48868005712508067,5.241602182388306,0.0018568038940429688,1753841,2024239,153293,153297,102407,
RAIZ4,RENT3,1Year,1D,pearson,8,-0.007335861561874759,7.433399438858032,0.0009217262268066406,2328423,3085387,261,261,249,
COGN3,VBBR3,1Year,1S,kendall,10,0.6534198208767625,15.24207854270935,1.0004515647888184,2640596,2642833,7811757,9197570,2428579,
BEEF3,CPLE6,1Year,1D,kendall,9,0.24281030202487908,7.316411256790161,0.5593717098236084,1994111,3024581,261,261,249,
ALOS3,SUZB3,1Year,1S,pearson,3,-0.762585844335416,12.065635204315186,0.02916574478149414,1494794,2157162,9197810,7811772,1612508,
BBDC4,LREN3,1Year,1S,spearman,1,0.6258512957576458,19.67290163040161,1.0551271438598633,4490500,3132116,7811393,9197573,2929845,
ASAI3,BPAC11,1Year,1H,kendall,8,0.5763788718511431,9.432996988296509,0.5743250846862793,3149833,2880579,2555,2555,1738,
ENEV3,VIVT3,1Year,1ms,kendall,4,-0.19637888696732048,8.52026104927063,1.3351178169250488,2096459,2100935,2096459,2100935,3896592,
BBAS3,RAIL3,1Year,1S,kendall,8,0.38234608636749423,19.43023681640625,1.1333868503570557,4920259,3015133,7811769,9197569,3062448,
CYRE3,LREN3,1Year,1H,kendall,9,0.3008402425468213,7.560136079788208,0.5650303363800049,1990807,3132116,2555,2555,1738,
BPAC11,KLBN11,1Year,1T,pearson,5,-0.8187412117934609,6.596529722213745,0.002416372299194336,2880579,1706371,153293,153297,102652,
RAIZ4,VIVT3,1Year,1T,spearman,2,0.34288535487947297,6.743635892868042,0.5762460231781006,2328423,2100935,153297,153297,102613,
CPLE6,MULT3,1Year,1H,pearson,9,0.896659572595257,6.454083204269409,0.0009183883666992188,3024581,1704767,2555,2555,1738,
BBDC3,SMFT3,1Year,1T,kendall,5,0.7606123943804823,5.756170988082886,0.5930027961730957,1739149,1640080,153297,153299,102657,
B3SA3,BBAS3,1Year,1H,spearman,9,-0.2569420697598787,14.04507303237915,0.5854992866516113,4557170,4920259,2170,2170,1509,
BPAC11,TIMS3,1Year,1ms,pearson,1,0.9776375805668667,8.76604437828064,0.11647939682006836,2880579,2024239,2880579,2024239,4871920,
ELET3,SMFT3,1Year,1H,kendall,8,0.707857704029376,6.982596158981323,0.5616598129272461,3059464,1640080,2555,2555,1738,
BBDC4,MGLU3,1Year,1H,spearman,5,0.3530217254263371,10.132124423980713,0.584758996963501,4490500,2337273,2170,2555,1509,
BBDC4,BPAC11,1Year,1ms,spearman,7,0.9651574175814048,15.183406829833984,1.9242208003997803,4490500,2880579,4490500,2880579,6883138,
POMO4,RAIZ4,1Year,1S,pearson,7,-0.20815133040515418,14.662489175796509,0.04617738723754883,2603793,2328423,9197778,9197779,2635645,
BBAS3,ITUB4,1Year,1S,kendall,5,-0.2731235341614879,20.98710298538208,1.2393999099731445,4920259,4553920,7811769,7811389,3368666,
BBAS3,BEEF3,1Year,1T,spearman,6,-0.14582720688352366,10.39466643333435,0.5892007350921631,4920259,1994111,130197,153297,88955,
ITSA4,VAMO3,1Year,1T,spearman,8,-0.44880544499146363,8.48803448677063,0.5863943099975586,3800661,1938079,130197,153297,88927,
BBDC3,RADL3,1Year,1D,kendall,8,-0.26165375624473225,6.725042819976807,0.5541276931762695,1739149,2764740,261,261,249,
EQTL3,WEGE3,1Year,1H,spearman,6,-0.6033921517469379,8.054850101470947,0.5648965835571289,2934890,2589087,2555,2170,1509,
RENT3,TIMS3,1Year,1T,kendall,3,0.30774360601828493,7.634431838989258,0.5805535316467285,3085387,2024239,153297,153297,102375,
BPAC11,GGBR4,1Year,1ms,pearson,8,-0.24268974637351948,10.578547716140747,0.13289642333984375,2880579,2814658,2880579,2814658,5642494,
CSNA3,RAIL3,1Year,1ms,pearson,2,0.6497052375023591,8.336369276046753,0.11080741882324219,1753841,3015133,1753841,3015133,4743841,
BBAS3,BBDC3,1Year,1H,kendall,5,-0.2988621025528739,9.763324499130249,0.5747520923614502,4920259,1739149,2170,2555,1509,
UGPA3,USIM5,1Year,1ms,kendall,8,-0.0802073578831139,7.5108771324157715,1.2145235538482666,1794061,1588823,1794061,1588823,3357250,
CSNA3,TOTS3,1Year,1ms,kendall,3,-0.3257398093451646,7.49620795249939,1.2974419593811035,1753841,1702042,1753841,1702042,3433915,
BRAV3,RDOR3,1Year,1H,kendall,3,-0.3819244864005953,6.8850321769714355,0.5598995685577393,2211028,2306821,2555,2555,1738,
VBBR3,VIVA3,1Year,1T,pearson,7,0.9285414899517005,5.907247066497803,0.0024008750915527344,2642833,1574493,153293,153293,102548,
PETR3,VIVA3,1Year,1S,kendall,9,-0.4342107621994883,13.420373439788818,0.9249186515808105,2313747,1574493,7811392,9197570,1722773,
EQTL3,VIVA3,1Year,1T,pearson,5,0.7571536829303953,6.233388423919678,0.0024063587188720703,2934890,1574493,153293,153293,102587,
GGBR4,SBSP3,1Year,1ms,kendall,9,-0.21089167121968588,10.52065634727478,1.7845227718353271,2814658,2043096,2814658,2043096,4825051,
ENEV3,EQTL3,1Year,1D,pearson,1,0.8186847052548403,6.833181619644165,0.0009152889251708984,2096459,2934890,222,261,216,
POMO4,VAMO3,1Year,1H,pearson,2,-0.10978466082936918,6.155322313308716,0.0015137195587158203,2603793,1938079,2555,2555,1738,
ALOS3,VBBR3,1Year,1ms,pearson,2,0.9042793329474791,7.255173206329346,0.08925795555114746,1494794,2642833,1494794,2642833,4107792,
TOTS3,VAMO3,1Year,1H,kendall,3,-0.4674591921455445,5.5228271484375,0.5547795295715332,1702042,1938079,2555,2555,1738,
ABEV3,PRIO3,1Year,1S,pearson,3,-0.1347607449381721,17.006213903427124,0.05823636054992676,4486771,2583061,9197770,7811768,2718679,
ABEV3,PETR3,1Year,1ms,spearman,6,-0.3463382970028901,13.83444595336914,1.7586042881011963,4486771,2313747,4486771,2313747,5959347,
BRAV3,VBBR3,1Year,1H,spearman,7,-0.4507765246018692,7.290897369384766,0.577009916305542,2211028,2642833,2555,2555,1738,
BRAV3,HAPV3,1Year,1T,pearson,7,-0.3832482184370666,8.140071630477905,0.002370595932006836,2211028,3754418,153297,130197,88786,
RAIZ4,SMFT3,1Year,1S,pearson,4,-0.6671930074647792,13.399214506149292,0.03991103172302246,2328423,1640080,9197779,9197937,2180630,
CPLE6,RAIL3,1Year,1T,kendall,7,-0.29168821201688255,8.893407583236694,0.5838513374328613,3024581,3015133,153297,153293,102619,
ABEV3,COGN3,1Year,1D,pearson,2,0.4332341591412132,10.539486408233643,0.0015332698822021484,4486771,2640596,261,222,216,
BEEF3,PETR4,1Year,1ms,spearman,1,-0.4800550293080748,15.746845722198486,2.0516111850738525,1994111,5783697,1994111,5783697,7587894,
ENGI11,EQTL3,1Year,1T,pearson,8,0.9426194820766554,6.117904186248779,0.002470254898071289,1490072,2934890,153297,153293,102495,
EQTL3,WEGE3,1Year,1T,pearson,2,-0.7815568868355294,7.565806150436401,0.001722097396850586,2934890,2589087,153293,130190,88943,
