instrument1,instrument2,period,frequency,correlation_method,repeat,correlation_value,execution_time_seconds,correlation_time_seconds,len1_raw,len2_raw,len1_resampled,len2_resampled,len_corr_matrix,weighted_correlation
HAPV3,PETR4,1Year,1S,spearman,7,-0.5265592760967546,18.500222206115723,1.1428077220916748,3754418,5783697,26722562,26722587,3231867,
ABEV3,BBAS3,1Year,1ms,spearman,5,0.22721297503531213,19.1815025806427,2.2374179363250732,4486771,4920259,4486771,4920259,8534457,
BBDC4,ITUB4,1Year,1H,spearman,4,0.8956199712762115,13.808812856674194,0.569688081741333,4490500,4553920,7423,7423,1509,
ABEV3,PETR4,1Year,1S,kendall,10,-0.1880934112949634,20.510727405548096,1.1968579292297363,4486771,5783697,31474570,26722587,3262642,
BBDC4,VALE3,1Year,1H,spearman,5,0.4477387628197624,13.540562152862549,0.5713255405426025,4490500,4355401,7423,7423,1509,
LREN3,PETR4,1Year,1S,pearson,3,-0.5781573898750415,16.938653469085693,0.054900407791137695,3132116,5783697,31474373,26722587,3076595,
B3SA3,PETR4,1Year,1S,kendall,3,-0.3045664099893031,21.029132604599,1.2480788230895996,4557170,5783697,26722193,26722587,3397153,
ITUB4,LREN3,1Year,1ms,spearman,4,0.6558740934152058,16.511983156204224,2.0121004581451416,4553920,3132116,4553920,3132116,7219575,
LREN3,VALE3,1Year,1H,spearman,7,-0.13611466526343752,11.301718473434448,0.5677981376647949,3132116,4355401,8743,7423,1509,
BBDC4,HAPV3,1Year,1ms,pearson,2,0.7924838912439177,15.3712637424469,0.1916823387145996,4490500,3754418,4490500,3754418,8138109,
BBAS3,LREN3,1Year,1H,kendall,9,-0.33963821979724995,12.306445121765137,0.5719892978668213,4920259,3132116,7423,8743,1509,
ABEV3,PETR4,1Year,1H,spearman,5,-0.2908199726172223,15.665536642074585,0.5736382007598877,4486771,5783697,8743,7423,1509,
BBAS3,PETR4,1Year,1D,spearman,2,0.4922284944739868,16.11492919921875,0.5887553691864014,4920259,5783697,222,222,216,
ITSA4,PETR4,1Year,1D,pearson,1,-0.8360220022653923,13.575215101242065,0.00133514404296875,3800661,5783697,222,222,216,
BBAS3,VALE3,1Year,1S,spearman,10,-0.11973127571786898,19.133450031280518,1.175584316253662,4920259,4355401,26722569,26722193,3289114,
HAPV3,PETR4,1Year,1T,kendall,4,-0.3160565149864055,14.012452840805054,0.5884239673614502,3754418,5783697,445377,445377,88902,
HAPV3,ITUB4,1Year,1H,spearman,10,0.7575071008190855,12.352535486221313,0.5729913711547852,3754418,4553920,7423,7423,1509,
B3SA3,HAPV3,1Year,1ms,kendall,2,0.41990159340143207,17.638420581817627,2.3571717739105225,4557170,3754418,4557170,3754418,8186358,
ABEV3,HAPV3,1Year,1S,spearman,9,-0.0019244203892565682,17.285032749176025,1.0798218250274658,4486771,3754418,31474570,26722562,3019281,
ABEV3,BBAS3,1Year,1ms,kendall,7,0.15619141258988442,19.39012098312378,2.4489431381225586,4486771,4920259,4486771,4920259,8534457,
HAPV3,ITSA4,1Year,1ms,pearson,4,0.6397006508287088,13.770295858383179,0.17510533332824707,3754418,3800661,3754418,3800661,7431449,
HAPV3,ITSA4,1Year,1D,kendall,2,0.4988534609599137,11.353380680084229,0.5750827789306641,3754418,3800661,222,222,216,
BBAS3,ITSA4,1Year,1S,pearson,6,-0.610604838744711,16.987332344055176,0.056794166564941406,4920259,3800661,26722569,26722581,3282566,
ITUB4,LREN3,1Year,1ms,spearman,6,0.6558740934152058,16.000484466552734,2.0024256706237793,4553920,3132116,4553920,3132116,7219575,
ABEV3,B3SA3,1Year,1H,kendall,4,0.460814506440407,13.777236461639404,0.5707597732543945,4486771,4557170,8743,7423,1509,
BBDC4,PETR4,1Year,1S,spearman,3,-0.6818424301519612,20.773626565933228,1.1613643169403076,4490500,5783697,26722193,26722587,3323723,
BBDC4,LREN3,1Year,1ms,pearson,1,0.7160766363525906,13.882383823394775,0.16714262962341309,4490500,3132116,4490500,3132116,7156469,
HAPV3,PETR4,1Year,1D,spearman,5,-0.5019826180008137,14.041767597198486,0.5699026584625244,3754418,5783697,222,222,216,
BBDC4,PETR4,1Year,1T,pearson,5,-0.7966550884779803,15.097097873687744,0.0025162696838378906,4490500,5783697,445370,445377,88920,
BBDC4,VALE3,1Year,1H,spearman,4,0.4477387628197624,13.542498588562012,0.5814986228942871,4490500,4355401,7423,7423,1509,
B3SA3,HAPV3,1Year,1H,kendall,3,0.3713058413828652,12.66124677658081,0.5702638626098633,4557170,3754418,7423,7423,1509,
ITUB4,PETR4,1Year,1ms,spearman,3,-0.6392669308647233,22.076457500457764,2.6323297023773193,4553920,5783697,4553920,5783697,10159438,
BBAS3,VALE3,1Year,1ms,kendall,5,-0.03067226236259919,19.809409379959106,2.7434701919555664,4920259,4355401,4920259,4355401,9151918,
B3SA3,HAPV3,1Year,1ms,pearson,9,0.4239626360962087,15.552957534790039,0.19128894805908203,4557170,3754418,4557170,3754418,8186358,
ABEV3,BBAS3,1Year,1ms,pearson,3,0.11890415379254017,17.27001714706421,0.19890761375427246,4486771,4920259,4486771,4920259,8534457,
BBAS3,PETR4,1Year,1ms,pearson,8,0.592190958654528,19.87768530845642,0.2455916404724121,4920259,5783697,4920259,5783697,10579193,
B3SA3,VALE3,1Year,1T,spearman,4,0.020991789388004698,13.599246263504028,0.6041107177734375,4557170,4355401,445370,445370,88861,
B3SA3,BBDC4,1Year,1T,spearman,4,0.6377046953016289,14.858572959899902,0.5729296207427979,4557170,4490500,445370,445370,88872,
BBAS3,BBDC4,1Year,1ms,pearson,3,-0.7506383795610914,17.570432662963867,0.21515488624572754,4920259,4490500,4920259,4490500,9244590,
BBAS3,ITUB4,1Year,1D,pearson,10,-0.6195143378023159,13.73907470703125,0.0015900135040283203,4920259,4553920,222,222,216,
BBDC4,ITUB4,1Year,1S,kendall,8,0.7098629968688355,18.430317878723145,1.1517548561096191,4490500,4553920,26722193,26722189,3165415,
HAPV3,PETR4,1Year,1ms,pearson,3,-0.5772016504361175,18.002081632614136,0.22400641441345215,3754418,5783697,3754418,5783697,9449078,
BBAS3,BBDC4,1Year,1D,kendall,9,-0.32030375538086286,14.325119972229004,0.5741350650787354,4920259,4490500,222,222,216,
B3SA3,LREN3,1Year,1H,kendall,10,0.6449696969381897,11.986158847808838,0.5683555603027344,4557170,3132116,7423,8743,1509,
BBAS3,PETR4,1Year,1T,kendall,9,0.3493403635337148,16.264883995056152,0.5885775089263916,4920259,5783697,445377,445377,88945,
BBDC4,ITUB4,1Year,1H,pearson,7,0.9236814561589498,13.190661907196045,0.0009908676147460938,4490500,4553920,7423,7423,1509,
B3SA3,ITSA4,1Year,1ms,spearman,3,0.7769413707200694,17.49453902244568,2.154768466949463,4557170,3800661,4557170,3800661,8164010,
ITSA4,LREN3,1Year,1T,spearman,10,0.6199879508689613,10.5080087184906,0.5818078517913818,3800661,3132116,445377,524573,88911,
BBDC4,ITUB4,1Year,1T,pearson,7,0.9241138243243445,13.479392290115356,0.002346515655517578,4490500,4553920,445370,445370,88880,
ABEV3,BBDC4,1Year,1ms,pearson,10,0.2441342521499981,16.47223210334778,0.18661713600158691,4486771,4490500,4486771,4490500,8075411,
ABEV3,BBAS3,1Year,1T,pearson,3,0.08634594795807977,14.137733459472656,0.002937793731689453,4486771,4920259,524577,445377,88967,
ITSA4,PETR4,1Year,1T,pearson,8,-0.8333070842114686,13.69419550895691,0.001867055892944336,3800661,5783697,445377,445377,88947,
BBDC4,ITUB4,1Year,1S,kendall,10,0.7098629968688355,18.42485523223877,1.1557793617248535,4490500,4553920,26722193,26722189,3165415,
BBAS3,LREN3,1Year,1D,kendall,7,-0.3364385218982575,12.189855813980103,0.569190263748169,4920259,3132116,222,261,216,
ABEV3,HAPV3,1Year,1S,kendall,6,-0.007829447656935854,17.235302209854126,1.135774850845337,4486771,3754418,31474570,26722562,3019281,
ABEV3,BBAS3,1Year,1S,spearman,6,0.20120258509728808,19.177680730819702,1.1711175441741943,4486771,4920259,31474570,26722569,3334451,
B3SA3,BBAS3,1Year,1T,spearman,5,-0.25817224295554475,14.435492992401123,0.6014957427978516,4557170,4920259,445370,445377,88916,
ABEV3,PETR4,1Year,1T,spearman,6,-0.29423524070573903,15.678209066390991,0.5832467079162598,4486771,5783697,524577,445377,88957,
BBAS3,BBDC4,1Year,1S,pearson,5,-0.7685391880249192,18.173152208328247,0.07179784774780273,4920259,4490500,26722569,26722193,3376625,
ABEV3,ITUB4,1Year,1H,spearman,9,0.08384717035712082,13.775247573852539,0.5704495906829834,4486771,4553920,8743,7423,1509,
ABEV3,BBDC4,1Year,1ms,pearson,6,0.2441342521499981,16.36048173904419,0.1882038116455078,4486771,4490500,4486771,4490500,8075411,
B3SA3,ITSA4,1Year,1S,kendall,10,0.5612367599448161,17.674782752990723,1.139392614364624,4557170,3800661,26722193,26722581,3136597,
BBAS3,ITSA4,1Year,1ms,pearson,2,-0.5921521548803284,16.172460079193115,0.2003951072692871,4920259,3800661,4920259,3800661,8579448,
B3SA3,ITUB4,1Year,1S,pearson,9,0.7092457468309411,17.34652328491211,0.057642459869384766,4557170,4553920,26722193,26722189,3252882,
HAPV3,PETR4,1Year,1D,pearson,3,-0.618891956828084,13.518817901611328,0.001064300537109375,3754418,5783697,222,222,216,
B3SA3,BBDC4,1Year,1S,pearson,5,0.7352106063374058,16.865330934524536,0.056688785552978516,4557170,4490500,26722193,26722193,3266067,
ABEV3,ITUB4,1Year,1H,pearson,4,0.17255199194562107,13.235108613967896,0.0015480518341064453,4486771,4553920,8743,7423,1509,
B3SA3,ITUB4,1Year,1S,pearson,8,0.7092457468309411,17.375207901000977,0.05699920654296875,4557170,4553920,26722193,26722189,3252882,
BBDC4,ITSA4,1Year,1S,pearson,4,0.9446326380535054,16.421711206436157,0.054619550704956055,4490500,3800661,26722193,26722581,3039126,
HAPV3,ITSA4,1Year,1ms,spearman,6,0.7871663938191442,15.633806705474854,2.034062623977661,3754418,3800661,3754418,3800661,7431449,
BBAS3,LREN3,1Year,1H,pearson,5,-0.6106569746777681,11.790916681289673,0.0015909671783447266,4920259,3132116,7423,8743,1509,
BBDC4,LREN3,1Year,1ms,pearson,9,0.7160766363525906,13.876463651657104,0.16850566864013672,4490500,3132116,4490500,3132116,7156469,
B3SA3,BBDC4,1Year,1S,pearson,9,0.7352106063374058,16.84446430206299,0.05577445030212402,4557170,4490500,26722193,26722193,3266067,
ABEV3,BBAS3,1Year,1T,pearson,2,0.08634594795807977,13.740317821502686,0.0017447471618652344,4486771,4920259,524577,445377,88967,
B3SA3,ITUB4,1Year,1ms,pearson,8,0.7130224193086888,16.97365665435791,0.2120823860168457,4557170,4553920,4557170,4553920,8925204,
BBDC4,VALE3,1Year,1D,pearson,3,0.44855929780919485,13.111035585403442,0.0015871524810791016,4490500,4355401,222,222,216,
BBDC4,ITUB4,1Year,1H,pearson,6,0.9236814561589498,13.282103538513184,0.0015592575073242188,4490500,4553920,7423,7423,1509,
BBDC4,LREN3,1Year,1T,kendall,8,0.41938415960074404,11.792313814163208,0.5850663185119629,4490500,3132116,445370,524573,88843,
BBAS3,VALE3,1Year,1ms,kendall,1,-0.03067226236259919,19.721346616744995,2.7418696880340576,4920259,4355401,4920259,4355401,9151918,
ABEV3,VALE3,1Year,1D,spearman,10,-0.2000445363955682,13.504040241241455,0.570751428604126,4486771,4355401,261,222,216,
BBDC4,PETR4,1Year,1H,pearson,10,-0.7953158945034879,15.13803482055664,0.001580953598022461,4490500,5783697,7423,7423,1509,
BBDC4,LREN3,1Year,1ms,spearman,8,0.6385013943012224,16.030829429626465,2.0057334899902344,4490500,3132116,4490500,3132116,7156469,
ITUB4,PETR4,1Year,1T,spearman,9,-0.6503747968692009,15.772601127624512,0.5811309814453125,4553920,5783697,445370,445377,88877,
ABEV3,ITSA4,1Year,1T,spearman,1,0.22655714080355066,12.991031646728516,0.5935797691345215,4486771,3800661,524577,445377,88970,
ABEV3,BBAS3,1Year,1S,pearson,1,0.09445236612927353,18.726134061813354,0.057120323181152344,4486771,4920259,31474570,26722569,3334451,
LREN3,PETR4,1Year,1D,pearson,6,-0.5789449619651642,12.713139295578003,0.0012614727020263672,3132116,5783697,261,222,216,
ITUB4,VALE3,1Year,1H,kendall,3,0.2919015546194773,13.523325681686401,0.5637240409851074,4553920,4355401,7423,7423,1509,
ITUB4,VALE3,1Year,1T,spearman,3,0.42896475526799144,13.698215961456299,0.6049954891204834,4553920,4355401,445370,445370,88862,
